name,category_id
Vigilante Justice Thrillers,7059
Domestic Thrillers,7043
Financial Thrillers,7044
Historical Thrillers,7045
Legal Thrillers,7046
Medical Thrillers,7047
Military Thrillers,7048
Psychological Thrillers,7049
Spies & Political Thrillers,7050
Assassination Thrillers,7060
Conspiracy Thrillers,7061
Espionage Thrillers,7062
Political Thrillers,7063
Terrorism Thrillers,7064
Supernatural Thrillers,7051
Ghost Thrillers,7065
Psychic Thrillers,7066
Vampire Thrillers,7067
Werewolf & Shifter Thrillers,7068
Witch & Wizard Thrillers,7069
Suspense Thrillers,7052
Technothrillers,7053
Parenting & Relationships,3799
Adoption,7070
Aging Parents,7071
"Babysitting, Day Care & Child Care",7072
Family Activity,7073
Family Health,7074
Family Relationship,7075
Divorce,7080
Dysfunctional Families,7081
Extended Families,7082
Family Abuse,7083
Child Abuse,7093
Domestic Partner Abuse,7094
Elder Abuse,7095
Family Conflict Resolution,7084
Fatherhood,7085
Grandparenting,7086
Military Families,7087
Motherhood,7088
Parent & Adult Child Relationships,7089
Sibling Relationships,7090
Step Parenting & Blended Families,7091
Twins & Multiples Parenting,7092
Fertility,7076
Parenting,7077
Baby & Toddler Parenting,7096
Parenting Boys,7097
Parenting Girls,7098
Parenting Teenagers,7099
School-Age Children Parenting,7100
Single Parenting,7101
Parenting & Family Reference,7078
Parenting Hyperactive Children & Children with Disabilities,7079
Disability Parenting,7102
Politics & Social Sciences,3800
Anthropology,7103
Cultural Anthropology,7110
General Anthropology,7111
Physical Anthropology,7112
Archaeology,7104
Philosophy,7105
Analytic Philosophy,7113
Consciousness & Thought Philosophy,7114
Eastern Philosophy,7115
Indian Eastern Philosophy,7136
Taoist Philosophy,7137
Epistemology Philosophy,7116
Free Will & Determinism Philosophy,7117
Greek & Roman Philosophy,7118
Individual Philosophers,7119
Medieval Thought Philosophy,7120
Modern Philosophy,7121
Modern Renaissance Philosophy,7122
Philosophy Aesthetics,7123
Philosophy Criticism,7124
Philosophy History & Survey,7125
Philosophy Metaphysics,7126
Philosophy Methodology,7127
Philosophy Movements,7128
Deconstructivist Philosophy,7138
Existentialist Philosophy,7139
Humanist Philosophy,7140
Phenomenological Philosophy,7141
Pragmatist Philosophy,7142
Rationalist Philosophy,7143
Structuralist Philosophy,7144
Transcendentalism Philosophy,7145
Utilitarian Philosophy,7146
Philosophy of Ethics & Morality,7129
Philosophy of Good & Evil,7130
Philosophy of Logic & Language,7131
Philosophy Reference,7132
Political Philosophy,7133
Religious Philosophy,7134
Social Philosophy,7135
Politics & Government,7106
Elections & Political Process,7147
Elections,7154
General Elections & Political Process,7155
Media & Internet in Politics,7156
Political Advocacy Books,7157
Political Leadership,7158
Political Parties,7159
International & World Politics,7148
African Politics,7160
Arms Control,7161
Asian Politics,7162
Australian & Oceanian Politics,7163
Canadian Politics,7164
Caribbean & Latin American Politics,7165
European Politics Books,7166
International Diplomacy,7167
International Political Treaties,7168
Middle Eastern Politics,7169
Political Trades and Tariffs,7170
Russian & Former Soviet Union Politics,7171
Political Ideologies & Doctrines,7149
Anarchism,7172
Communism & Socialism,7173
Democracy,7174
Fascism,7175
Libertarianism,7176
Nationalism,7177
Political Conservatism & Liberalism,7178
Radical Political Thought,7179
Utopian Ideology,7180
Political Science,7150
Comparative Politics,7181
Constitutions,7182
History & Theory of Politics,7183
Political Reference,7184
Public Affairs & Policy Politics Books,7151
Agriculture & Food Policy,7185
City Planning & Urban Development,7186
Cultural Policy,7187
Economic Policy,7188
Energy Policy,7189
Environmental Policy,7190
Government Social Policy,7191
Immigration Policy,7192
Intergovernmental Organizations Policy,7193
Military Policy,7194
Non-Governmental Organization Policy,7195
Public Administration,7196
Public Affairs & Administration,7197
Regional Politics Planning,7198
Social Security,7199
Social Services & Welfare,7200
Specific Topics in Politics & Government,7152
Censorship & Politics,7201
Civics & Citizenship,7202
Civil Rights & Liberties,7203
Colonialism & Post-Colonialism,7204
Globalization & Politics,7205
Human Rights,7206
Labor & Industrial Relations,7207
Law Enforcement Politics,7208
National & International Security,7209
Political Commentary & Opinion,7210
Political Corruption & Misconduct,7211
Political Economy,7212
Political Freedom,7213
Political Intelligence,7214
Politics of Privacy & Surveillance,7215
Propaganda & Political Psychology,7216
Terrorism,7217
War & Peace,7218
Women in Politics,7219
U.S. Political Science,7153
Local U.S. Politics,7220
"U.S.Congresses, Senates & Legislative",7221
United States Executive Government,7222
United States Judicial Branch,7223
United States Local Government,7224
United States National Government,7225
Social Sciences,7107
Children's Studies Social Science,7226
Communication & Media Studies,7227
Criminology,7228
Customs & Traditions Social Sciences,7229
Demography Studies,7230
Disaster Relief,7231
Emigration & Immigration Studies,7232
Folklore & Mythology Studies,7233
Gender Studies,7234
General Gender Studies,7253
Men's Gender Studies,7254
Gerontology Social Sciences,7235
Holidays,7236
Human Geography,7237
Human Sexuality,7238
Library & Information Sciences,7239
Cataloging,7255
General Library & Information Sciences,7256
Library Management,7257
Library Science Collection Development,7258
Museum Studies & Museology,7240
Philanthropy & Charity,7241
Popular Culture in Social Sciences,7242
Poverty,7243
Religious Groups & Communities Studies,7244
Buddhist Social Studies,7259
Christian Social Studies,7260
Islamic Social Studies,7261
Jewish Social Studies,7262
Social Sciences Methodology,7245
Social Sciences Reference,7246
Social Sciences Research,7247
Social Work,7248
Specific Demographic Studies,7249
African American Demographic Studies,7263
Asian American Studies,7264
Ethnic Demographic Studies,7265
Asian & Asian Descent Studies,7269
Australian & Oceanian Studies,7270
European & European Descent Studies,7271
Indigenous Peoples Studies,7272
Latin American Studies,7273
Afro Latino Studies,7277
Middle Eastern Studies,7274
Mixed Heritage & Multiracial,7275
People of African Descent & Black Studies,7276
Hispanic American Demographic Studies,7266
LGBTQ+ Demographic Studies,7267
Native American Demographic Studies,7268
Study of Pornography,7250
Urban Planning and Development,7251
Violence in Society,7252
Sociology,7108
Sociological Study of Medicine,7278
Sociology of Abuse,7279
Sociology of Class,7280
Sociology of Death,7281
Sociology of Marriage & Family,7282
Sociology of Race Relations,7283
Discrimination & Racism,7286
General Sociology of Race Relations,7287
Sociology of Social Theory,7284
Sociology of Urban Areas,7285
Women's Studies,7109
Abortion & Birth Control,7288
Feminist Theory,7289
Women's Studies History,7290
Reference,3801
Almanacs & Yearbooks,7291
Atlases & Maps,7292
Atlases,7305
Historical Atlases & Maps,7306
Maps,7307
United States Atlases & Maps,7308
World Atlases & Maps,7309
Catalogs & Directories,7293
Consumer Guides,7294
Dictionaries & Thesauruses,7295
Dictionaries,7310
English Dictionaries & Thesauruses,7311
Lexicography,7312
Slang & Idiom Reference Books,7313
Thesauruses,7314
Encyclopedias & Subject Guides,7296
Antiques & Collectibles Encyclopedias,7315
Art Encyclopedias,7316
Business Encyclopedias,7317
Cooking Encyclopedias,7318
Encyclopedias for Children,7319
Gardening Encyclopedias,7320
History Encyclopedias,7321
Humor Encyclopedias,7322
Literature Encyclopedias,7323
Medical Encyclopedias,7324
Military Encyclopedias,7325
Music Encyclopedias,7326
Mythology & Folklore Encyclopedias,7327
Religion Encyclopedias,7328
Science Fiction & Fantasy Encyclopedias,7329
Sports Encyclopedias,7330
Veterinary Encyclopedias,7331
English as a Second Language Instruction,7297
Etiquette Guides,7298
Conversation Etiquette Guides,7332
Etiquette Guides & Advice,7333
Rules of Order Reference Guides,7334
Foreign Language Reference,7299
Foreign Dictionaries & Thesauruses,7335
Foreign Language Instruction,7336
Genealogy,7300
Quotation Reference Books,7301
Survival & Emergency Preparedness,7302
"Words, Language & Grammar",7303
Alphabet Reference,7337
Communication Reference,7338
Etymology,7339
Grammar Reference,7340
Handwriting Reference,7341
Linguistics Reference,7342
Phonetics & Phonics Reference,7343
Public Speaking Reference,7344
Reading Skills Reference,7345
Rhetoric,7346
Semantics,7347
Sign Language,7348
Speech,7349
Study & Teaching Reference,7350
Translation Reference,7351
"Vocabulary, Slang & Word Lists",7352
Vocabulary Books,7354
Word Lists,7355
"Words, Language & Grammar Reference",7353
"Writing, Research & Publishing",7304
Book Publishing Reference,7356
Authorship Reference,7359
Bibliography & Index Reference,7360
Agriculture Bibliographies & Indexes,7362
Art & Photography Bibliographies & Indexes,7363
Business Bibliographies & Indexes,7364
Education Bibliographies & Indexes,7365
Historical Bibliographies & Indexes,7366
Legal Bibliographies & Indexes,7367
Literary Bibliographies & Indexes,7368
Medical Bibliographies & Indexes,7369
Music Bibliographies & Indexes,7370
Political Bibliographies & Indexes,7371
Religious Bibliographies & Indexes,7372
Science Bibliographies & Indexes,7373
Book Publishing Industry,7361
Research Reference Books,7357
Writing Reference,7358
Children's Literature Writing Reference,7374
Editing Writing Reference,7375
Erotica Fiction Writing Reference,7376
Fiction Writing Reference,7377
Journalism Writing Reference,7378
Mystery Writing Reference,7379
Newspapers & Magazines Writing Reference,7380
Play & Scriptwriting Writing Reference,7381
Poetry Writing Reference,7382
Romance Fiction Writing Reference,7383
Science Fiction & Fantasy Writing,7384
Technical Writing Reference,7385
Travel Writing Reference,7386
Writing Skill Reference,7387
Religion & Spirituality,3802
Agnosticism,7388
Atheism,7389
Buddhism,7390
Buddhist History,7401
Buddhist Rituals & Practice,7402
Buddhist Sacred Writings,7403
Dalai Lama,7404
Mahayana Buddhism,7405
Theravada Buddhism,7406
Tibetan Buddhism,7407
Zen Buddhism,7408
Zen Philosophy,7409
Zen Spirituality,7410
Hinduism,7391
Hindu Rituals & Practice,7411
Hindu Sutras,7412
Hindu Theology,7413
History of Hinduism,7414
Sacred Hindu Writings,7415
Bhagavad Gita,7416
Upanishads,7417
Vedas,7418
Islam,7392
Hadith,7419
History of Islam,7420
Islamic Law,7421
Islamic Rituals & Practice,7422
Islamic Theology,7423
Mecca in Islam,7424
Muhammed in Islam,7425
Quran,7426
Shi'ism Islam,7427
Sufism,7428
Sunnism Islam,7429
Women in Islam,7430
Judaism,7393
Haggadahs,7431
History of Judaism,7432
Jewish Hasidism,7433
Jewish Holidays,7434
Jewish Law,7435
Jewish Life,7436
Jewish Movements,7437
Jewish Conservative Movements,7444
Jewish Orthodox Movements,7445
Jewish Reform Movements,7446
Jewish Prayerbooks,7438
Jewish Sacred Writings,7439
Hebrew Bible,7447
Talmud,7448
Torah,7449
Zohar,7450
Jewish Sermons,7440
Jewish Theology,7441
Kabbalah & Mysticism,7442
Women & Judaism,7443
New Age & Spirituality,7394
Angels & Spirit Guides,7451
Astrology,7452
Celtic Religions,7453
Chakras,7454
Divination,7455
Divination with Crystals,7471
Divination with Runes,7472
Fortune Telling,7473
Graphology,7474
Numerology,7475
Palmistry,7476
Prophecies,7477
Tarot,7478
Druidism,7456
Gaia-based Religions,7457
Mental & Spiritual Healing,7458
New Age Channeling,7459
New Age Goddesses,7460
New Age Mysticism,7461
New Age Reference,7462
New Thought,7463
Reincarnation,7464
Sacred Sexuality,7465
Shamanism,7466
Spiritualism,7467
Theosophy,7468
Urantia,7469
"Wicca, Witchcraft & Paganism",7470
Paganism,7479
Wicca,7480
Witchcraft Religion & Spirituality,7481
Occult & Paranormal,7395
Ancient & Controversial Knowledge,7482
Ghosts & Hauntings,7483
Hermetism & Rosicrucianism,7484
Magic Studies,7485
Occultism,7486
Parapsychology,7487
ESP,7491
Near-Death Experiences,7492
Out-of-Body Experiences,7493
Supernaturalism,7488
UFOs,7489
Unexplained Mysteries,7490
Other Eastern Religions & Sacred Texts,7396
Confucianism,7494
Feng Shui,7495
I Ching,7496
Jainism,7497
Karma Buddhism,7498
Shintoism,7499
Sikhism,7500
Tao Te Ching,7501
Taoism,7502
Zoroastrianism,7503
"Other Religions, Practices & Sacred Texts",7397
Baha'i,7504
Demonology & Satanism,7505
Eckankar,7506
Freemasonry,7507
Messianic Judaism,7508
Mysticism,7509
Religious Cults,7510
Scientology,7511
Theism Religion,7512
Tribal & Ethnic Religious Practices,7513
Native American Religion,7515
Popol Vuh,7516
Rastafarianism,7517
Unitarian Universalism,7514
Religious Literature & Fiction,7398
Biblical Fiction,7518
Religious Historical Fiction,7519
Religious Mysteries,7520
Religious Romance,7521
Religious Science Fiction & Fantasy,7522
Religious Short Stories & Anthologies,7523
Religious Fiction Anthologies,7524
Religious Fiction Short Stories,7525
Religious Studies,7399
Comparative Religion,7526
Gender & Sexuality in Religious Studies,7527
History of Religions,7528
Psychology & Christianity,7529
Psychology & Religion,7530
Religion & Philosophy,7531
Religious Counseling,7532
Religious Ethics,7533
Religious Fundamentalism,7534
Religious Intolerance & Persecution,7535
Religious Leadership,7536
Religious Studies Education,7537
Science & Religion,7538
Sociology & Religion,7539
Theology,7540
Religious Worship & Devotion,7400
Clergy,7541
Devotionals,7542
Inspiration & Spirituality,7543
Monasticism & Asceticism,7544
Prayer,7545
Prayerbooks,7546
Religious Faith,7547
Ritual Religious Practices,7548
Spiritual Meditations,7549
Romance,3803
Billionaire Romance,7550
Clean & Wholesome Romance,7551
Contemporary Romance,7552
